episode,base_score,base_loss,base_length,opt_score,opt_loss,opt_length,duel_score,duel_loss,duel_length,double_score,double_loss,double_length,duel_double_score,duel_double_loss,duel_double_length
727,-183.8835599,5327.680079,100,213.1834405,7816.820511,595,231.8917416,4315.58749,359,254.7009082,1495.588417,166,230.6894904,3791.121161,303
728,-77.02187575,7800.516204,141,238.2142057,4114.695384,230,191.5894079,6754.024025,700,257.3718046,2676.647898,201,261.5874187,3977.520324,224
729,-179.6295978,2722.585004,86,240.3452079,2675.319028,389,253.9182614,3368.776987,351,234.9653279,4050.750228,259,300.9708996,5523.690969,215
730,-170.9802772,4197.964804,157,240.2971545,2769.975855,271,227.5856634,4855.022387,451,14.7232104,992.664643,119,222.3497881,3483.560101,240
731,-65.21227489,4385.058914,136,257.5531485,3937.589987,253,253.3639033,3707.453247,389,32.28874919,1524.878711,166,238.471922,7150.754314,371
732,-270.8445894,6242.841479,144,232.6725468,2696.290307,229,229.8677582,5676.670124,391,-32.83398361,907.696902,76,210.2008532,5918.542495,345
733,1.340015118,2337.420191,72,270.6125323,5130.866415,329,240.8550554,6323.178742,475,227.3402103,4614.191678,227,262.2529127,5313.299944,373
734,-117.9403704,6581.370465,146,249.7501358,4812.593856,238,252.350364,3915.784499,332,263.5657354,3315.095916,200,247.0650881,6107.293028,391
735,-286.9342411,3975.612472,148,201.8166412,5117.963422,423,213.5948387,4499.856284,445,238.033961,3272.166328,286,294.3881477,3732.005254,222
736,-121.3362565,3450.360554,99,267.0439393,3357.657091,214,228.3957074,7700.780226,659,288.2637554,6359.030001,258,222.8300253,4484.797173,270
737,-37.11596539,4713.623511,144,197.5742676,2964.743683,269,250.916918,3577.622282,267,229.4322674,3285.127944,211,267.0290183,3880.78736,249
738,9.739726193,3876.505258,117,230.7574893,4603.991158,382,291.4450661,2826.253623,352,-14.13617124,2980.736002,164,207.8161306,3151.543288,240
739,0.983684052,3118.59515,97,240.1703893,1656.835111,256,279.6763273,3673.835575,317,265.374445,4595.758206,336,195.0743787,12493.81286,532
740,-222.9325856,2360.54442,114,279.244962,4116.130925,297,276.4753797,3531.777879,319,210.0307203,5497.458488,360,244.2714731,4116.298508,257
741,-137.9534764,2892.623322,126,254.5975394,3660.24929,337,267.5798065,4279.643353,384,239.502356,8277.582508,651,217.064931,9896.55801,544
742,-278.6652574,8727.51323,201,258.8859543,3990.042866,242,281.9302429,3406.01257,269,216.2846575,1897.344706,210,221.7771354,18752.13824,987
743,20.56491917,3162.926343,93,187.2349994,5055.81596,400,78.94793678,934.3019917,104,255.5175055,4499.862409,195,275.0360272,5075.64988,296
744,-27.75744007,6134.505852,168,267.6693665,1801.02128,245,268.2604402,4946.492179,414,261.3944819,2289.682079,207,299.8677913,4351.533818,222
745,-129.3423668,4247.573595,151,204.9356381,2504.576148,243,240.3393166,4740.250173,487,-59.31381671,4706.698394,211,230.9371109,3412.505066,283
746,-212.1263968,2805.292598,111,236.1429723,2065.748836,236,207.2913762,4427.486046,416,267.2827338,4066.97027,175,230.9261253,5697.499137,246
747,-97.81756813,6209.600059,161,286.0466857,2454.046079,201,265.8100793,5367.116371,464,294.896457,3260.69122,192,269.9538615,6261.194563,275
748,-135.3584032,3343.620081,94,261.1222041,5745.20522,305,222.1120588,2099.488873,332,268.3793693,1977.751662,192,289.4312322,3196.471231,236
749,-89.49432017,2016.570906,88,238.9519243,4215.069407,294,283.364755,2386.302214,344,201.2495145,5680.092875,380,236.5183525,5332.868903,285
750,-90.72237769,3600.226409,94,239.5875213,2075.728126,246,262.7985244,3849.634017,281,261.2817476,3792.889202,296,48.67785311,3840.058345,158
751,-68.86185976,5125.578384,127,211.162656,5440.672506,306,267.421062,3899.196656,350,204.385596,3473.03176,241,247.5596754,3751.781507,253
752,-90.77240016,2933.107972,121,263.1050325,4702.913293,289,278.2937758,2337.357117,298,269.0765341,3358.068753,193,291.7921669,5097.550696,229
753,-101.613453,2847.360524,66,186.9298114,3873.09383,333,176.9759467,6685.101839,632,249.2282488,1965.870001,172,226.8520361,8583.651328,405
754,-140.6691481,2766.811419,97,265.8066978,3811.961802,232,250.6002356,4438.674361,374,244.8651175,5516.594109,225,245.0257758,5765.028198,251
755,-88.19615168,6719.523954,227,-45.09775459,2409.485936,272,215.177183,7188.763666,670,254.16358,5397.638989,250,225.013188,4227.447461,210
756,-101.5245861,2557.243771,146,264.9829972,3976.938691,263,154.7592036,7188.553201,800,235.3455289,9090.024732,612,241.1398784,4993.332863,246
757,-63.35203345,3530.899623,87,248.5584519,4025.659263,393,233.9798705,5650.902872,445,249.2266705,5130.645914,250,258.2350634,6315.001975,361
758,-239.5175439,6267.93506,116,239.58344,4851.570718,292,227.9725435,2360.742136,273,266.8152585,3408.316779,207,280.7852564,4688.131743,272
759,-185.2468376,5721.371565,125,238.3353123,1986.987498,242,186.4344172,9549.069343,972,249.2484841,1851.376447,256,283.4081832,4935.880299,295
760,-138.4091056,2545.659551,103,269.3002522,6564.255743,388,252.9459496,3617.605409,384,275.0895468,2749.23109,203,258.7331738,6126.711001,534
761,9.485199844,27704.92439,1000,188.2078981,6824.387908,576,230.4925576,2772.343613,347,254.7187331,5149.489167,418,229.6349691,4142.302112,351
762,-60.39567942,3730.096915,141,242.2235029,8335.692243,549,280.561895,3356.226711,237,267.837425,3260.295352,240,285.1393642,4756.123391,247
763,-130.3697362,5187.355834,132,224.3951893,3632.410798,234,273.5860881,2167.684489,263,264.9510542,3106.177231,214,303.9858826,2700.379565,214
764,-145.4360994,4835.644872,182,135.6477841,12451.71305,808,264.8211719,1804.96612,225,228.1944391,3041.395802,197,294.1928418,5640.479808,225
765,-102.0141363,3300.922732,72,223.5749655,4148.683113,329,237.1987349,6249.362956,526,228.435078,1956.291167,177,220.4023467,3427.290716,229
766,-78.99510262,4384.712306,130,266.8251309,2707.456413,253,259.3113326,3559.522292,304,242.8572089,3932.463682,245,245.1336069,6991.767045,394
767,-114.5847398,5232.668783,107,237.9042166,4997.689927,289,287.6976714,1588.881429,241,254.1729316,2584.818775,226,-8.556589225,5012.571987,229
768,-144.8751026,3177.794952,121,271.1077145,2309.778821,223,254.0955175,3411.871483,384,178.5472806,4986.55514,311,212.7817894,3756.327637,308
769,-82.96999091,2391.108042,91,257.8344898,4262.511314,355,287.8394826,3005.532597,278,251.1324599,2376.456815,204,285.4266357,2491.663187,203
770,-163.2242576,2706.463964,106,251.5806737,1899.555468,205,308.3116444,2496.81992,213,239.6292289,2835.564988,228,294.3125443,3931.832758,219
771,-46.58227871,5672.410885,105,241.0188726,4890.98623,290,245.6584271,3053.851502,313,-106.4702462,3476.582423,332,238.7842524,4270.002104,232
772,-92.54859608,4997.792634,143,260.6466868,3173.739395,242,270.9958646,4156.44739,437,244.5796769,2410.301637,165,246.3919582,6553.189739,262
773,-150.1762172,7073.664713,170,168.450016,6533.203445,587,237.4785622,4349.04527,357,275.8019442,2210.268218,216,279.9206861,6130.815961,268
774,-43.20929058,3031.673352,99,272.3148386,3496.039385,232,243.8069155,3303.569478,379,260.5403342,2444.323579,201,274.5342855,3378.070738,226
775,-99.89136965,2545.274596,114,264.9363858,2274.628515,226,-40.54868035,776.0280066,95,240.3084068,3077.50952,250,292.7259885,5106.122828,246
776,-145.0054031,5220.580536,167,218.3465328,4942.10538,252,212.134423,3956.291208,360,284.9893473,3484.02357,173,265.3986551,5709.635659,269
777,-146.8625689,4311.126566,124,174.0613698,11232.47676,674,234.9098108,2931.857501,322,275.3755604,2343.711353,225,287.4598128,3482.717652,207
778,-94.00595179,3962.619828,177,243.5592915,3263.147913,276,239.7791135,2866.769024,324,276.4779529,1465.093533,171,242.5236967,4165.70644,303
779,-134.1787288,4136.124752,116,216.4736334,2349.909509,190,245.331403,6063.15408,348,283.0095456,1833.605254,151,251.0215854,7296.237779,247
780,-327.9139366,3765.660587,156,223.5301265,3285.966956,244,237.864389,4920.765694,358,174.7948503,4972.673736,479,-8.463630385,2711.894896,237
781,-95.53532452,5819.418584,165,257.1381244,3955.4114,238,302.3677345,2501.608186,262,234.639659,1416.239871,222,233.8072516,2507.441555,236
782,-67.61431691,6772.403643,225,250.1708002,1907.854085,193,237.4424195,2716.919222,306,218.4998722,2963.469384,254,263.1216701,4850.915683,231
783,-119.5834737,3587.634055,108,66.26493687,13259.55801,1000,224.9214639,3495.411527,433,19.3367932,1181.13245,138,279.9451899,5132.519367,248
784,-79.4144377,7583.327786,234,231.4515482,6162.128889,412,225.5972722,4431.058658,315,258.6091926,4248.086394,277,282.2825846,3894.712778,192
785,-33.14816448,3115.666411,108,219.0426072,2109.424396,242,250.5190851,3179.536461,346,281.3641905,1596.548254,180,234.5705527,2865.080203,230
786,-138.2121991,4036.207675,128,200.7915096,8094.226437,544,214.8944744,2674.390604,321,255.4353119,1994.044907,204,290.7063591,2066.354174,234
787,-94.0228568,3196.333063,85,265.4577669,3541.491839,290,203.4920926,7158.99179,696,280.0893716,1381.486453,156,233.7612636,2548.501016,199
788,-48.04160936,2350.091027,76,239.6595821,3844.023295,246,303.5180075,2604.569956,253,172.857141,5892.789974,402,299.6072575,5643.392534,257
789,66.50566497,38087.12498,1000,255.0570243,3496.620564,254,241.4995917,5114.680704,416,268.7477185,2163.14925,250,291.2774215,4806.93648,226
790,-109.6653086,3696.108531,107,244.7414594,2779.680074,257,193.5764463,7156.122941,731,258.5329021,2459.291802,159,262.7206819,4040.608334,228
791,-87.77082983,2696.145729,109,214.8650988,5177.820233,389,217.9987757,3110.50606,321,247.3338235,1688.146145,209,206.9226011,4937.033065,304
792,-190.9393708,4199.089993,106,231.99712,2284.343759,224,273.3633358,3344.065107,316,16.71404991,3115.302927,138,283.6537787,4915.211843,244
793,-91.89549831,7356.166342,133,243.098805,4135.678197,273,233.5225913,2567.624316,331,57.19771196,1320.562731,162,243.1942231,12905.38754,636
794,-130.1152953,6063.117614,155,177.6853697,6065.776469,462,248.7073809,3494.205049,339,-211.9769383,1539.694087,65,307.1759462,5668.13254,224
795,-55.73564688,5261.299725,110,234.4218323,3056.908032,262,209.9014882,7117.830063,819,279.9213438,6503.269657,483,297.2051429,3995.377723,228
796,-86.30864056,3497.780341,99,264.0330352,3644.812372,299,187.7411655,6866.482036,789,2.942076849,1974.282979,167,244.2410723,3994.962765,306
797,-91.9960616,2645.96474,103,242.6838236,4041.686028,246,253.7446742,3640.455025,435,223.9654092,2497.931781,231,294.4772892,3751.564095,248
798,-7.849746123,3055.489699,111,286.9139097,5929.303666,211,240.7473436,6113.468054,510,274.860225,3811.048856,202,287.8833879,5693.124184,264
799,-113.5658621,2784.986821,130,208.8476128,4945.981401,406,238.3720275,4734.886253,336,149.5245004,15528.02971,1000,247.4289986,3606.580358,220
